1271.jpg	0	non sono politici professionisti: sono presi dalla strada
1496.jpg	0	oggi si vota su rousseau
1730.jpg	1	se so' messi d'accordo. che vor di? che te la pii nder culo!
1798.jpg	1	"renzi pronto a lanciare azione civile. ingroia: ""ma quella è la mia sigla"" ""guarda che me sa che 'azione civile' già esiste"" ""volemo fa 'zingaretti suca'?"""
1665.jpg	0	pensionato preme per sbaglio un banner sulla piattaforma rousseau e si ritrova ministro dell'economia
1466.jpg	0	di maio avvia le interlocuzioni, ma poi gli si spegne l'auto al bivio fra lega e pd.
1471.jpg	1	"""ma cu minchia è russò?"""
1628.jpg	0	mia moglie mi chiama al telefono prontooooooooooo è cambiato tutto ah no spe ho sbagliato comico
1290.jpg	1	pd partito democratico 
1662.jpg	1	studente di scienze politiche esami di settembre che se non li passi sei qualificabile allo stadio di merda umana crisi di governo e maratone mentana multiple studente di scienze politiche che bestemmia leggi sopra che è lungo da riscrivere e sta iniziando la maratona
1092.jpg	0	teni, beddu r'u nonnu. cu' sti 5€ va' 'ccattiti nu ggilateddu
1284.jpg	0	"film: cane e gatto italia/usa: 1983 genere:commedia è la storia di un ""playboy"" e ""ladruncolo da strapazzo"", che viene ""ridimensionato drasticamente"" da un uomo per bene."
1031.jpg	1	buonasera! sono massimo d'alema! pasca' vir' a chist' ca nun vo' pava' o' cunt!
1648.jpg	0	una breve sintesi del 20.08.2019
1108.jpg	1	ti prego,ripetilo ancora. salvini merda
1277.jpg	1	quando vai al colloquio con i professori e sai già che a casa saranno c*zzi tuoi
1514.jpg	0	riprendiamoci la nostra italia ci stai? fichi fichi con meee
1179.jpg	0	matteo matteo che rimprovera matteo. matteo confuso nel vedere matteo che rimprovera matteo.
1003.jpg	1	sono scemo. io di più. scemo & più scemo
1127.jpg	0	problems stress pain io maratona mentana
1336.jpg	0	dopo attente ed accurate verifiche la direzione nazionale del pd ha deliberato che di maio può partecipare all'azione di governo ... come vice-spalatore di cacca di animali circensi
1341.jpg	0	movimento il blog delle stalle
1540.jpg	-1	basta, mi avete rotto tutti le palle. affido il governo a palpatine e darth vader
1568.jpg	-1	una cazzata al giorno leva il movimento 5 stelle di torno
1273.jpg	-1	figure di merda. bufale e sciacallaggio. perfettamente bilanciato. come tutto dovrebbe essere
1741.jpg	-1	breve promemoria per i grillini smemorati vi ci siete alleati voi a governo c'eravate sempre voi i poteri forti che vi remano contro... beh siete ancora voi
1211.jpg	-1	minchia! adesso chi lo dice a casalino che si è giocato il ferragosto anche quest'anno?
1050.jpg	-1	tutte le mattine ti chiedo consiglio. però poi fai come cazxo ti pare
1259.jpg	-1	no agli sbarchi di teste di cazzo!
1450.jpg	-1	"""mattè sa staffa e mi che andò"""
1043.jpg	-1	italiano 46 anni cerco finanziatore per macchina di fango se puoi condividi #legarublona
1488.jpg	-1	cuperlo, la sinistra e le scimmie
1472.jpg	-1	stranger things 2
1795.jpg	-1	quando sei contro salvini e devi tornare a votare: i can't. not again. i'm not....strong enough.
1465.jpg	-1	beach tour cancellato e crisi di governo. salvini è come quel collega che va in ferie a giugno e poi ad agosto ti manda sei mail al giorno. #opinionismi
1650.jpg	-1	"trovata opera inedita di modigliani intitolata ""coglioncino a collo alto"""
1519.jpg	-1	"italia, 1967. ""dai diamanti non nasce niente, dal letame nascono i fior"" il poeta fabrizio de andrè scrive i versi della canzone ""via dal campo"""
1393.jpg	-1	"quando questa foto ti ricorda il film ""quasi amici"" però il bianco non ha un handicap motorio ma mentale"
1254.jpg	-1	"salvini io ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo, ti amo... chi è che rompe er cazzo a st'ora de notte... ma che ""ami"" ao'! ma chi cazzo sei?! cambia spacciatore ao'!!!"
1333.jpg	-1	elezioni trash caffettuccio gratis per tutti alle 17:00 i tribunali saranno sostituiti da live - non è la d'urso tasse al 22% tranne per i fratelli rodriguez karina cascella ministro della giustizia barbara d'urso
1773.jpg	-1	the awesome adventures of captain spirit mattarella
1158.jpg	-1	ehi! tu bifolco e tu ducetta da fiera... smettete di fare gli idioti!
1124.jpg	-1	pezzi dimmerda
1737.jpg	-1	je voj ancora bene... dai, su!? si!
1032.jpg	-1	il contagio in lombardia lo abbiamo contenuto bene ce l'ho piccolo sono vergine odio la figa
1696.jpg	-1	stara sicuramente pensando ad un'altra
1138.jpg	-1	this is unfair our avvocato difensore degli italiani is a conte. it's not fair, you have no rights, and he's not a lawyer. we just keep him here because he's fun. look at him go!
1180.jpg	-1	governo pd - m5s 100% in olio d'ulivo
1164.jpg	-1	impariamo a riconoscerli: virus, batteri, parassiti
1291.jpg	-1	che figura di merda
1066.jpg	-1	3 parole 18 lettere dille e sarò tua mario draghi premier
1104.jpg	-1	piddinacci schifosi piddinacci ahahahahahah piddinacci ahahahahahahahahah
1434.jpg	-1	piueuropaconmatteosalvini lezioni di diritto costituzionale a giorgia meloni 45 hanno firmato. arriviamo a 100.
1244.jpg	-1	io non ho ucciso il tuo governo io sono il tuo governo!!! nooooo però... dai... potrebbi chiedere a russò?
1217.jpg	-1	te potrebbe interessà un posto da amministratore de condominio?
1698.jpg	-1	e 'n ve sta mai bene 'n cazzo però!
1477.jpg	-1	oh hey john! speak of the devil! did somebody speak of me??? n-no massimo, it's just a figure of speech... oh. y'know, i get lonely fuori dal parlamento
1213.jpg	-1	tutto a posto! go go
1786.jpg	-1	discovering something that doesn't exist governo italiano
1257.jpg	-1	matteo hai rotto il cazzo co sto sacro cuore di maria
1049.jpg	-1	jocker o due-facce? le pagliacciate portano l'italia in recessione 8 agosto inutile andare avanti, si restituisca la parola agli elettori 15 agosto non ho mai detto di voler staccare le spina al governo gd giovani democratici chieri noi non ci stiamo!
1782.jpg	-1	5 giorni e poi li manno tutti affanculo
1707.jpg	-1	la bocca si apre in fretta… il cervello ha fatto tardi…
1061.jpg	-1	intitolata a salvini in questo ministero lavorò matteo salvini capitano di sventura 15 agosto 2019 la sala giochi del viminale
1270.jpg	-1	"""ma ti prego, se non ti dispiace, per amore del tuo povero e vecchio papà, tieni il porto aperto di dieci centimetri."""
1440.jpg	-1	quando i telegiornali trattano di politica e senti che c'è l'ipotesi di un governo giallorosso
1051.jpg	-1	salvini: ritiro la sfiducia conte: pijatela nel culo
1342.jpg	-1	voglio pieni poteri!
1567.jpg	-1	uno viene mantenuto da noi italiani e dovrebbe tornarsene a casa sua, é un violento ed arretraro. l'altro è un ragazzo di colore
1417.jpg	-1	il governo del fallimento è stato un anno disastroso
1113.jpg	-1	salvini 5 stelle pd
1116.jpg	-1	"...e poi gli ho detto: ""mattè, finché c'è figa c'è speranza, stai sereno"""
1005.jpg	-1	"piattaforma rousseau quesito: ""non è forse vero che non volete che il movimento 5 stelle non appoggi il governo conte insieme a un partito fondato il 14 ottobre 2007? o no?"" sono d'accordo non sono in disaccordo fettine panate!"
1503.jpg	-1	#maradonamentana
1356.jpg	-1	lega nord. lega lize. perchè la lega è come la sega... un movimento del cazzo
1340.jpg	-1	la vendetta dei parrucchiere
1684.jpg	-1	inconsapevoli addormentati. cov-id 19/id 20. tracciare i postivi per il controllo globale? non è salvini
1255.jpg	-1	affogare i bambini in mare con la lega fare l' elettroshock ai bambini con il pd
1583.jpg	-1	lagarde stai zitta porcamadonna
1082.jpg	-1	ehi, blatta. perchè esci solo di notte? per non vedere la tua faccia di m####!
1646.jpg	-1	conversazioni tra ministri degli esteri. di maio. gli altri ministri europei
1027.jpg	-1	ferie estive maratona televisiva enrico mentana
1227.jpg	-1	devo fare nomi è cognomi, matteo salvini e giorgia meloni l'interprete
1391.jpg	-1	a proprio posto. ogni regina sul suo trono e ogni pagliaccio nel suo circo
1462.jpg	-1	architrash vs fight!
1178.jpg	-1	metti la sfiducia togli la sfiducia
1576.jpg	-1	facci cognoscer lo tuo pensier: qual est lo miglior avvenire per lo paese? a allo voto subito, b alleanza/accrocchio di scopo fra inimici, c governo del presidente, d invasione dei lanzichenecchi con pestilenza al seguito
1240.jpg	-1	viaggiatore nel tempo: in che anno siamo? io: 2019, siamo nel pieno della crisi di governo viaggiatore: ah, prima che venga fatto un governo pd-m5s con fico presidente del consiglio che verrà ricordato come il governo peggiore del 21° secolo io:
1004.jpg	-1	"beppe grillo (2017) genova, 21 luglio 1948 politico e comico italiano comico di ""altissima"" caratura, predica una politica ""purissima"", legge primo levi e sogna un'italia ""levissima"""
1612.jpg	-1	se dovesse andar male col pd proveremo con i testimoni di geova
1723.jpg	-1	-facciamo il governo giallorosso? però stavolta totti capitano
1431.jpg	-1	signora, questo è il posto riservato agli invalidi. io sono calabrese e sto andando a pontida. mi scusi, faccia buon viaggio
1205.jpg	-1	che bel pappagallo. che bel pappagallo. sei un coglione. sei un coglione. salvini è il mio capitano. sei un coglione
1185.jpg	-1	cacca nera
1404.jpg	-1	md movimento democratico
1760.jpg	-1	sbrigate cancella tutti i tweet contro er pd
1073.jpg	-1	un mattarello per domarli, un mattarello per trovarli
1310.jpg	-1	idea regalo per natale. premi il pancino e lui spara una cazzata. a soli 80,00€
1733.jpg	-1	il fumo causa ictus e disabilità
1655.jpg	-1	the end
1623.jpg	-1	giovanni, non facciamo di nuovo figure di merda eh, intesi?
1225.jpg	-1	"dudù didì when you realize that ""di maio - salvini"" is the anagram of ""anima di silvio"""
1096.jpg	-1	salvini giura sul vangelo. certo che fa sempre impressinoe vedere un leghista con un libro in mano.
1306.jpg	-1	come cagare in testa ai leghisti in sole 10 lezioni
1630.jpg	-1	miciomocio a superquark lotta per la sopravvivenza, predatori e prede, guardati bene le spalle... sembra palazzo chigi!
1710.jpg	-1	il suo super discorso che lo riempe di merda. salvini che voleva solo andare in parlamento a sentire le dimissioni di conte
1015.jpg	-1	la lega a roma? cacamoje in testa! gabbiani de roma
1154.jpg	-1	quando la mamma ti sgrida e sai che ha ragione
1756.jpg	-1	non mollo! presto! scappa! stanno arrivando i giudici! ho mollato... ...mi son cagato addosso...
1565.jpg	-1	salvini chiede la testa di toninelli e di maio non la trova.
1038.jpg	-1	ed ora parliamo del ritardo mentale di quelli  che lo chiamano il mio capitano
1553.jpg	-1	quando hai paura del coronavirus e ti dicono di indossare la mascherina... ma tu sei salvini e come al solito non hai capito un cazzo.
1296.jpg	-1	signori, è stato un piacere governare con voi
1480.jpg	-1	o famo strano?
1226.jpg	-1	biiiiiissssssss!!!
1538.jpg	-1	dichiaro di aver letto e accettato i termini e le condizioni. dichiaro di aver letto e accettato l'informativa sul trattamento dei dati personali. dichiaro di essere maggiorenne. ma sìì..sticazzi!
1140.jpg	-1	costituente delle idee una, o nessuno, firma la petizione.
1262.jpg	-1	governo 5 stelle-pd ecco il primo disegno di legge
1464.jpg	-1	crisi di governo: salvini un attimo prima e un attimo dopo
1389.jpg	-1	di maio fregna thanks to political power san paolo stadium di maio fregna thanks to political power
1580.jpg	-1	siamo davanti a un burrone
1276.jpg	-1	come 'n sai se vieni? crisi de che? #leperleditrump crisi di governo ... sti giorni non mi posso muovere!
1486.jpg	-1	male, female, white, black, rich, poor, gay, straight, salvini non mollare!1
1046.jpg	-1	avrò un governo tutto mio salvini con la meloni e squillo di lusso (berlusconi)
1287.jpg	-1	parola d'ordine, agente dana scully? #salvinisuca perfetto, può passare.
1770.jpg	-1	giggino, la mia non è propria fame di potere è più voglia di un governo tecnico su cui scaricare i nostri disastri e ottenere ancora più potere
1712.jpg	-1	non sono professionisti, sono presi dalla strada
1598.jpg	-1	fingerà di essere diventata nazionalista, nel frattempo importerà denaro dall'estero e sottrarrà soldi pubblici distraendo la gente con nemici immaginari, diamo il benvenuto a padania
1137.jpg	-1	renzi zingaretti di maio conte salvini
1236.jpg	-1	male, female, white, black, rich, poor, gay, straight, elettore medio di salvini
1668.jpg	-1	dietro ogni grande uomo.. c'è una grande donna
