1665.jpg	0	pensionato preme per sbaglio un banner sulla piattaforma rousseau e si ritrova ministro dell'economia
1704.jpg	1	"""i neri sono inferiori ai bianchi"" matteo salvini ""le donne sono inferiori agli uomini"" mario adinolfi ""i gay sono inferiori agli etero"" giorgia meloni ma gli idioti sono tutti uguali!"
1457.jpg	1	si mise insieme ad un nazista conosciuto in una rissa
1683.jpg	0	"""guarda che me sa che 'azione civile' già esiste"" ""volemo fa 'zingaretti chi' ?"""
1621.jpg	0	a mangiare sa simbua frita a villanovaforru ci vieni lo stesso?
1529.jpg	1	piuttosto che diventare un (fascista) ministro dell'interno che non va alle commemorazioni del 25 aprile, meglio essere un maiale
1776.jpg	1	salvini carabiniere. salvini poliziotto. salvini blocca i porti. salvini visita le armerie del nord. salvini va a casa di putin. salvini capitano. salvini
1702.jpg	0	la guerra che nessuno vuole inspired by true events fernando farina
1175.jpg	0	quando sei comunista e senti berlusca dichiarare che il governo pd/m5s è di destra sinistra
1193.jpg	0	matteo te l'ho detto mille volte la mia mamma è più bella della tua.
1013.jpg	0	erezioni subito
1482.jpg	1	hey, pd knock once if you really are di sinistra
1484.jpg	1	luigi di maio vieni avanti cretino regia beppe grillo con alessandro di battista e paola taverna
1617.jpg	0	aiuto.
1447.jpg	1	lo sai chi ti saluta? no. chi?
1794.jpg	1	dedicato a tutti i comunisti
1738.jpg	0	*crisi di governo e nuove elezioni* renzi:
1551.jpg	1	suca salvini rosica
1192.jpg	0	ore 16: rifarei tutto ore 20: ritiro la sfiducia
1108.jpg	1	ti prego,ripetilo ancora. salvini merda
1504.jpg	0	a turno, ognuno si presenta dall'anziano capo con il proprio corpo di ballo per vincere il premio finale si tratta delle consultazioni o del musical di cats?
1243.jpg	1	"l'italia finalmente avrà un governo con i ""coglioni"""
1493.jpg	1	salvini, europa. state pronti, sta per fare qualcosa di stupido
1527.jpg	0	per il governo, dobbiamo prima consultare la piattaforma rouss... zacca stradoni
1399.jpg	1	"""sei asociale"" ""sei brutto"" salvini non fa schifo. attento a come parli"
1605.jpg	0	visto le ultime... non male come idea! breaking news mattarella si nomina premier modificata la costituzione durante la notte - risolta la crisi di governo
1198.jpg	1	sto tornando merde
1303.jpg	1	"""ma che elezioni che ogni volta votate a cazzo"""
1250.jpg	1	cosa fa il cuore: porta il sangue ricco di ossigeno al cervello. cosa fa un rene: porta le scorie del metabolismo alla vescica. cosa fanno i coglioni: pensano che il problema del nostro paese sia l'immigrazione clandestina
1141.jpg	0	italia corruzione precarietà fissa debito pubblico scuole senza fondi grandi opere inutili unione europea
1086.jpg	1	facts. salveeni è un coglione
1646.jpg	1	conversazioni tra ministri degli esteri. di maio. gli altri ministri europei
1172.jpg	0	#error!
1337.jpg	1	lei: starà pensando ad un'altra. lui: ma se salvini dice di essere innocente sui fondi russi perché cazzo non riferisce in parlamento?!
1491.jpg	1	di maio. conte. salvini. conferenza stampa
1045.jpg	1	compà, arritiriti ca tieni a capo pe sparte i recchie
1643.jpg	1	grazie terroni di merda
1355.jpg	1	a noi piace di più vederti a testa in giu'
1618.jpg	0	"""governo del cambiamento di cinque anni"" vediamo un po chi si nasconde qui sotto governo instabile che non arriva a fine legislatura e che fa debito"
1420.jpg	0	basta litigare! prendetevi un suv, c'è posto per tutti. #cercasiscambisti popmove
1409.jpg	0	"""e finisce così una stretta di mano un sorriso distratto, ah"
1159.jpg	1	hey tu, si dico proprio a te. sei ignorante? ritardato? analfabeta? la lega cerca gente come te!
1224.jpg	1	"110 verticale in italia lo è il popolo (7 lettere) ""sovrano"" ""fottuto"""
1734.jpg	0	conte usa boato!
1432.jpg	1	*la mia ragazza decide di non darmi più il culo* io: siamo al cospetto di una decisione oggettivamente grave che comporta conseguenze rilevanti
1633.jpg	0	durante la più matta crisi della storia della repubblica uno è in ferie l'altro la racconta
1155.jpg	1	quando sei in calo nei sondaggi e decidi di tagliarti la barba e fai capire a tutti che l'espressione faccia da culo non è solo in senso figurato, ma anche in senso letterale
1519.jpg	1	"italia, 1967. ""dai diamanti non nasce niente, dal letame nascono i fior"" il poeta fabrizio de andrè scrive i versi della canzone ""via dal campo"""
1117.jpg	0	mica t'avevo riconosciuto vestito
1500.jpg	0	arrivederci, dammi la mano e sorridi senza piangere. arrivederci. per una volta ancora è bello fingere. abbiamo fatto un governo, quasi per gioco, ed ora fingiam di lasciarci, soltanto per poco.
1438.jpg	1	"i have a dream. l'anagramma di ""dream"" è ""merda"". una coincidenza? io non credo"
1590.jpg	1	ho un'ong di 20 cm, che vorrebbe entrare nel tuo porto
1450.jpg	0	"""mattè sa staffa e mi che andò"""
1517.jpg	1	il vero fallimento non sono io, sono i vostri meme di merda. normie del cazzo
1395.jpg	1	quando conte dà le dimissioni e c'è una nuova crisi di governo oh merda, ci risiamo
1448.jpg	0	e allora il pepeete?
1336.jpg	0	dopo attente ed accurate verifiche la direzione nazionale del pd ha deliberato che di maio può partecipare all'azione di governo ... come vice-spalatore di cacca di animali circensi
1113.jpg	0	salvini 5 stelle pd
1209.jpg	1	"""che è successo?"" ""me sò rotto er cazzo"" #lepiubellefrasidiosho"
1780.jpg	1	"vice premier get fucket in tv ""it was my first time, but it was not that bad"" his first words"
1334.jpg	1	no it doesn't affect my baby. 12 years later
1531.jpg	0	ferragosto tranquilli crisi di governo
1610.jpg	1	buongiorno/buonasera ci hanno detto che da lei c'è un coglione. ci può far entrare cortesemente? salvini
1073.jpg	0	un mattarello per domarli, un mattarello per trovarli
1126.jpg	1	quando senti conte cazziare in diretta salvini e la meloni
1229.jpg	0	quando chiedi i pieni poteri ma l'unico che ti viene concesso è quello del cristallo di luna
1348.jpg	1	come sopravvivi senza cervello? prima gli italiani!
1272.jpg	0	dopo il bianco conte, la parola all'augusto salvini.
1592.jpg	1	pirla
1614.jpg	0	lega salvini e tienilo legato
